 l  u  v  type  shape  cells  cmssw_type  cmssw_shape  cmssw_cells  <nHitsTotal>  corrFactorTotal  <nHistsToA>  corrFactorToA  <nHitsBXM1>  corrFactorBXM1  <n32bWords>
 40   4   4   1   F 192   1   F 192   4.787800   1.000000   0.461400   1.000000   0.960600   1.000000  16.985600
 40   4   5   1   F 192   1   F 192   1.630800   1.000000   0.319800   1.000000   0.374600   1.000000  11.841800
 40   4   6   1   F 192   1   F 192   0.725800   1.000000   0.161000   1.000000   0.106600   1.000000  10.332000
 40   4   7   1   F 192   1   F 192   0.367400   1.000000   0.072400   1.000000   0.053000   1.000000   9.688000
 40   4   8   1   F 192   1   F 192   0.207200   1.000000   0.042800   1.000000   0.024800   1.000000   9.394200
 40   5   1   1   F 192   1   F 192   0.851800   1.000000   0.173200   1.000000   0.157800   1.000000  10.544400
 40   5   2   1   F 192   1   F 192   1.345600   1.000000   0.260400   1.000000   0.301400   1.000000  11.385200
 40   5   3   1   F 192   1   F 192   1.645600   1.000000   0.301800   1.000000   0.368800   1.000000  11.873600
 40   5   4   1   F 192   1   F 192   1.350600   1.000000   0.286200   1.000000   0.277800   1.000000  11.380200
 40   5   5   1   F 192   1   F 192   0.876600   1.000000   0.170000   1.000000   0.156600   1.000000  10.608400
 40   5   6   1   F 192   1   F 192   0.529800   1.000000   0.109400   1.000000   0.080600   1.000000   9.991000
 40   5   7   1   F 192   1   F 192   0.306800   1.000000   0.063600   1.000000   0.044400   1.000000   9.584200
 40   5   8   1   L 226   1   F 192   0.182800   1.041575   0.038600   1.036269   0.027400   1.021898  10.366600
 40   6   1   1   F 192   1   F 192   0.373200   1.000000   0.078000   1.000000   0.054000   1.000000   9.697200
 40   6   2   1   F 192   1   F 192   0.517800   1.000000   0.105000   1.000000   0.084000   1.000000   9.972400
 40   6   3   1   F 192   1   F 192   0.594400   1.000000   0.126200   1.000000   0.088400   1.000000  10.102000
 40   6   4   1   F 192   1   F 192   0.570600   1.000000   0.124200   1.000000   0.081200   1.000000  10.050800
 40   6   5   1   F 192   1   F 192   0.507200   1.000000   0.104200   1.000000   0.078400   1.000000   9.948400
 40   6   6   1   F 192   1   F 192   0.351400   1.000000   0.076000   1.000000   0.049000   1.000000   9.662800
 40   6   7   1   F 192   1   F 192   0.253200   1.000000   0.053200   1.000000   0.035400   1.000000   9.478000
 40   6   8   1   L 226   1   F 192   0.148400   1.035040   0.034200   1.017544   0.019000   1.000000  10.292600
 40   7   1   1   F 192   1   F 192   0.177200   1.000000   0.033200   1.000000   0.022400   1.000000   9.341000
 40   7   2   1   F 192   1   F 192   0.235000   1.000000   0.048800   1.000000   0.027200   1.000000   9.448400
 40   7   3   1   F 192   1   F 192   0.259800   1.000000   0.054000   1.000000   0.034200   1.000000   9.497000
 40   7   4   1   F 192   1   F 192   0.304000   1.000000   0.069800   1.000000   0.047400   1.000000   9.574200
 40   7   5   1   F 192   1   F 192   0.264600   1.000000   0.057800   1.000000   0.035800   1.000000   9.502000
 40   7   6   1   F 192   1   F 192   0.216800   1.000000   0.050400   1.000000   0.026000   1.000000   9.414200
 40   7   7   1   F 192   1   F 192   0.170800   1.000000   0.035200   1.000000   0.023600   1.000000   9.326200
 40   7   8   1   a 100   1   a 139   0.084400   0.864929   0.022200   0.864865   0.008000   0.950000   6.137800
 40   8   2   1   a 100   1   a 122   0.074200   0.975741   0.014600   0.986301   0.010600   1.000000   6.140800
 40   8   3   1   b 164   1   b 181   0.127800   0.993740   0.026000   1.000000   0.014000   1.000000   8.243800
 40   8   4   1   b 164   1   b 192   0.149400   0.989290   0.031600   1.000000   0.016800   1.000000   8.284200
 40   8   5   1   b 164   1   b 192   0.138000   0.985507   0.028800   0.986111   0.015600   1.000000   8.263000
 40   8   6   1   b 164   1   b 179   0.119000   0.991597   0.022000   1.000000   0.017000   1.000000   8.226200
 40   8   7   1   a 100   1   a 123   0.069000   0.982609   0.012200   0.983607   0.008600   1.000000   6.132200
 40  15   0   8   c 266   2   F 270   3.250400   1.000000   0.656400   1.000000   0.000000   0.000000  18.987000
 40  15   1   8   f 272   2   F 272   3.283400   1.000000   0.661600   1.000000   0.000000   0.000000  19.041000
 40  15   2   8   D 274   2   F 278   3.577400   1.000000   0.676600   1.000000   0.000000   0.000000  19.596600
 40  15   3   8   C 274   2   F 278   3.599600   1.000000   0.682200   1.000000   0.000000   0.000000  19.646000
 40  15   4   8   f 272   2   F 272   3.287000   1.000000   0.647400   1.000000   0.000000   0.000000  19.049600
 40  15   5   8   d 266   2   F 270   3.228000   1.000000   0.640800   1.000000   0.000000   0.000000  18.954800
 40  15   6   8   c 266   2   F 270   3.273800   1.000000   0.665600   1.000000   0.000000   0.000000  19.030400
 40  15   7   8   f 272   2   F 272   3.315600   1.000000   0.657200   1.000000   0.000000   0.000000  19.108000
 40  15   8   8   D 274   2   F 278   3.625600   1.000000   0.689200   1.000000   0.000000   0.000000  19.687600
 40  15   9   8   C 274   2   F 278   3.616600   1.000000   0.695000   1.000000   0.000000   0.000000  19.662800
 40  15  10   8   f 272   2   F 272   3.343200   1.000000   0.689800   1.000000   0.000000   0.000000  19.143600
 40  15  11   8   d 266   2   F 270   3.249200   1.000000   0.665600   1.000000   0.000000   0.000000  18.977800
 41   0   3   1   F 192   1   F 192   4.585400   1.000000   0.466600   1.000000   0.943200   1.000000  16.657800
 41   0   4   1   F 192   1   F 192   0.745600   1.000000   0.141400   1.000000   0.137800   1.000000  10.370400
 41   0   5   1   F 192   1   F 192   0.303200   1.000000   0.072800   1.000000   0.043600   1.000000   9.568600
 41   0   6   1   F 192   1   F 192   0.140600   1.000000   0.031400   1.000000   0.014800   1.000000   9.273800
 41   1   3   1   b 164   1   b 170   6.292400   0.998284   0.585400   1.000000   1.247000   1.000000  17.504200
 41   1   4   1   F 192   1   F 192   1.184600   1.000000   0.229400   1.000000   0.263200   1.000000  11.123000
 41   1   5   1   F 192   1   F 192   0.406200   1.000000   0.085600   1.000000   0.063600   1.000000   9.764800
 41   1   6   1   F 192   1   F 192   0.199200   1.000000   0.044800   1.000000   0.020200   1.000000   9.380200
 41   1   7   1   a 100   1   a 122   0.059200   0.976351   0.013600   1.000000   0.007400   1.000000   6.112400
 41   2   3   1   b 164   1   b 170   6.307000   0.998446   0.595200   1.000000   1.243600   0.999839  17.528400
 41   2   4   1   F 192   1   F 192   1.430400   1.000000   0.287200   1.000000   0.319200   1.000000  11.510400
 41   2   5   1   F 192   1   F 192   0.476800   1.000000   0.094600   1.000000   0.072200   1.000000   9.885000
 41   2   6   1   F 192   1   F 192   0.216000   1.000000   0.046200   1.000000   0.028400   1.000000   9.415200
 41   2   7   1   b 164   1   b 181   0.090200   1.000000   0.019000   1.000000   0.012200   1.000000   8.175200
 41   3   0   1   a 100   1   a 139   4.229800   0.713651   0.345800   0.829381   0.686000   0.772012  10.781000
 41   3   2   1   a 100   1   a 137   4.194200   0.718802   0.333400   0.830234   0.696200   0.764436  10.768800
 41   3   3   1   F 192   1   F 192   4.526600   1.000000   0.464400   1.000000   0.941000   1.000000  16.560000
 41   3   4   1   F 192   1   F 192   1.163600   1.000000   0.237200   1.000000   0.245200   1.000000  11.071000
 41   3   5   1   F 192   1   F 192   0.464000   1.000000   0.099400   1.000000   0.063800   1.000000   9.873200
 41   3   6   1   F 192   1   F 192   0.249000   1.000000   0.055000   1.000000   0.028000   1.000000   9.472000
 41   3   7   1   b 164   1   b 192   0.118600   0.991568   0.022800   1.000000   0.018000   1.000000   8.229400
 41   4   0   1   F 192   1   F 192   1.387600   1.000000   0.279600   1.000000   0.311000   1.000000  11.456400
 41   4   1   1   F 192   1   F 192   2.238000   1.000000   0.415000   1.000000   0.525200   1.000000  12.825800
 41   4   2   1   F 192   1   F 192   2.185200   1.000000   0.421000   1.000000   0.495000   1.000000  12.742200
 41   4   3   1   F 192   1   F 192   1.351800   1.000000   0.258600   1.000000   0.306800   1.000000  11.405400
 41   4   4   1   F 192   1   F 192   0.740800   1.000000   0.163400   1.000000   0.120600   1.000000  10.364200
 41   4   5   1   F 192   1   F 192   0.394800   1.000000   0.080600   1.000000   0.060400   1.000000   9.747400
 41   4   6   1   F 192   1   F 192   0.204000   1.000000   0.041400   1.000000   0.027600   1.000000   9.392200
 41   4   7   1   b 164   1   b 192   0.115800   0.982729   0.026000   0.976923   0.014600   1.000000   8.216800
 41   5   0   1   F 192   1   F 192   0.446000   1.000000   0.092200   1.000000   0.067600   1.000000   9.841400
 41   5   1   1   F 192   1   F 192   0.597400   1.000000   0.125200   1.000000   0.087600   1.000000  10.112400
 41   5   2   1   F 192   1   F 192   0.650800   1.000000   0.144600   1.000000   0.100600   1.000000  10.204800
 41   5   3   1   F 192   1   F 192   0.572600   1.000000   0.119200   1.000000   0.087000   1.000000  10.075200
 41   5   4   1   F 192   1   F 192   0.453400   1.000000   0.088200   1.000000   0.064200   1.000000   9.849800
 41   5   5   1   F 192   1   F 192   0.290600   1.000000   0.056000   1.000000   0.039000   1.000000   9.553200
 41   5   6   1   F 192   1   F 192   0.190600   1.000000   0.041800   1.000000   0.025600   1.000000   9.362600
 41   5   7   1   b 164   1   b 179   0.092800   0.995690   0.016800   1.000000   0.010600   1.000000   8.180200
 41   6   0   1   F 192   1   F 192   0.201400   1.000000   0.040000   1.000000   0.027400   1.000000   9.384000
 41   6   1   1   F 192   1   F 192   0.261800   1.000000   0.053800   1.000000   0.032600   1.000000   9.498000
 41   6   2   1   F 192   1   F 192   0.301800   1.000000   0.065000   1.000000   0.042600   1.000000   9.568800
 41   6   3   1   F 192   1   F 192   0.283400   1.000000   0.054200   1.000000   0.041400   1.000000   9.538600
 41   6   4   1   F 192   1   F 192   0.256800   1.000000   0.054600   1.000000   0.036000   1.000000   9.492600
 41   6   5   1   F 192   1   F 192   0.200600   1.000000   0.040200   1.000000   0.026000   1.000000   9.385400
 41   6   6   1   F 192   1   F 192   0.143400   1.000000   0.028800   1.000000   0.019600   1.000000   9.270800
 41   6   7   1   a 100   1   a 123   0.063000   0.961905   0.013200   0.954545   0.007600   0.947368   6.114400
 41   7   0   1   a 100   1   a 138   0.063200   0.901899   0.013200   0.924242   0.005400   0.962963   6.110600
 41   7   1   1   L 226   1   F 192   0.130800   1.038226   0.026600   1.030075   0.015200   1.000000  10.259400
 41   7   2   1   F 192   1   F 192   0.155600   1.000000   0.033200   1.000000   0.020000   1.000000   9.300400
 41   7   3   1   L 226   1   F 192   0.164000   1.039024   0.031400   1.031847   0.023600   1.016949  10.323800
 41   7   4   1   L 226   1   F 192   0.156600   1.025543   0.033200   1.018072   0.016800   1.000000  10.309600
 41   7   5   1   L 226   1   F 192   0.129800   1.029276   0.026200   1.007634   0.018000   1.000000  10.257000
 41   7   6   1   a 100   1   a 139   0.059400   0.888889   0.012400   0.919355   0.006200   0.903226   6.104400
 41  15   0   9   a 276   2   F 270   1.489600   1.000000   0.473200   1.000000   0.000000   0.000000  15.756800
 41  15   1   9   f 280   2   F 272   1.484600   1.000000   0.470000   1.000000   0.000000   0.000000  15.747000
 41  15   2   9   B 284   2   F 278   1.563200   1.000000   0.478600   1.000000   0.000000   0.000000  15.873200
 41  15   3   9   A 284   2   F 278   1.585400   1.000000   0.494400   1.000000   0.000000   0.000000  15.928600
 41  15   4   9   f 280   2   F 272   1.484000   1.000000   0.448800   1.000000   0.000000   0.000000  15.743200
 41  15   5   9   b 276   2   F 270   1.468400   1.000000   0.453400   1.000000   0.000000   0.000000  15.719400
 41  15   6   9   a 276   2   F 270   1.509200   1.000000   0.465200   1.000000   0.000000   0.000000  15.781800
 41  15   7   9   f 280   2   F 272   1.471800   1.000000   0.437200   1.000000   0.000000   0.000000  15.729400
 41  15   8   9   B 284   2   F 278   1.562200   1.000000   0.492800   1.000000   0.000000   0.000000  15.888600
 41  15   9   9   A 284   2   F 278   1.533800   1.000000   0.488200   1.000000   0.000000   0.000000  15.831000
 41  15  10   9   f 280   2   F 272   1.520200   1.000000   0.481000   1.000000   0.000000   0.000000  15.807400
 41  15  11   9   b 276   2   F 270   1.505600   1.000000   0.472600   1.000000   0.000000   0.000000  15.781200
 42   1   4   1   a 100   1   a 139   3.242400   0.706945   0.539800   0.786588   0.678800   0.762817   9.764000
 42   1   5   1   F 192   1   F 192   1.260200   1.000000   0.253200   1.000000   0.291600   1.000000  11.245200
 42   1   6   1   F 192   1   F 192   0.376200   1.000000   0.076000   1.000000   0.063000   1.000000   9.716600
 42   1   7   1   F 192   1   F 192   0.176200   1.000000   0.040600   1.000000   0.021200   1.000000   9.336200
 42   1   8   1   a 100   1   a 138   0.046000   0.895652   0.007600   0.921053   0.004200   0.952381   6.081800
 42   2   5   1   F 192   1   F 192   2.089800   1.000000   0.406200   1.000000   0.482600   1.000000  12.587000
 42   2   6   1   F 192   1   F 192   0.479200   1.000000   0.096600   1.000000   0.073000   1.000000   9.904200
 42   2   7   1   F 192   1   F 192   0.205600   1.000000   0.038200   1.000000   0.026800   1.000000   9.394000
 42   2   8   1   L 226   1   F 192   0.103200   1.027132   0.022600   1.008850   0.010400   1.019231  10.204800
 42   3   4   1   a 100   1   a 137   3.242000   0.709747   0.536800   0.800298   0.684000   0.769883   9.757600
 42   3   5   1   F 192   1   F 192   2.009600   1.000000   0.393800   1.000000   0.465200   1.000000  12.462800
 42   3   6   1   F 192   1   F 192   0.559200   1.000000   0.114800   1.000000   0.085800   1.000000  10.044400
 42   3   7   1   F 192   1   F 192   0.250200   1.000000   0.050000   1.000000   0.033800   1.000000   9.471200
 42   3   8   1   L 226   1   F 192   0.136400   1.041056   0.031600   1.037975   0.015600   1.038462  10.271000
 42   4   1   1   F 192   1   F 192   3.759200   1.000000   0.715800   1.000000   0.886200   1.000000  15.180000
 42   4   2   1   b 164   1   b 170   6.254800   0.998145   0.577400   1.000000   1.225000   1.000000  17.455400
 42   4   3   1   b 164   1   b 170   6.159200   0.998084   0.580800   1.000000   1.220600   1.000000  17.365400
 42   4   4   1   F 192   1   F 192   3.791800   1.000000   0.719800   1.000000   0.897200   1.000000  15.257200
 42   4   5   1   F 192   1   F 192   1.227600   1.000000   0.245400   1.000000   0.280000   1.000000  11.186200
 42   4   6   1   F 192   1   F 192   0.491200   1.000000   0.105400   1.000000   0.073400   1.000000   9.921600
 42   4   7   1   F 192   1   F 192   0.246800   1.000000   0.050800   1.000000   0.035600   1.000000   9.471200
 42   4   8   1   F 192   1   F 192   0.133200   1.000000   0.027800   1.000000   0.014600   1.000000   9.254400
 42   5   1   1   F 192   1   F 192   0.610600   1.000000   0.122400   1.000000   0.100600   1.000000  10.137000
 42   5   2   1   F 192   1   F 192   1.006800   1.000000   0.199000   1.000000   0.212000   1.000000  10.828600
 42   5   3   1   F 192   1   F 192   1.249600   1.000000   0.253200   1.000000   0.267800   1.000000  11.231600
 42   5   4   1   F 192   1   F 192   1.036400   1.000000   0.208600   1.000000   0.227800   1.000000  10.863400
 42   5   5   1   F 192   1   F 192   0.641000   1.000000   0.136000   1.000000   0.112000   1.000000  10.186400
 42   5   6   1   F 192   1   F 192   0.381200   1.000000   0.075600   1.000000   0.059400   1.000000   9.724200
 42   5   7   1   F 192   1   F 192   0.212200   1.000000   0.047200   1.000000   0.027400   1.000000   9.406400
 42   5   8   1   L 226   1   F 192   0.115400   1.025997   0.026200   1.000000   0.016200   1.012346  10.230600
 42   6   1   1   F 192   1   F 192   0.242400   1.000000   0.056400   1.000000   0.030000   1.000000   9.461400
 42   6   2   1   F 192   1   F 192   0.337200   1.000000   0.073400   1.000000   0.045800   1.000000   9.639400
 42   6   3   1   F 192   1   F 192   0.424200   1.000000   0.097800   1.000000   0.061600   1.000000   9.792200
 42   6   4   1   F 192   1   F 192   0.406200   1.000000   0.085400   1.000000   0.064000   1.000000   9.766200
 42   6   5   1   F 192   1   F 192   0.335000   1.000000   0.070200   1.000000   0.055600   1.000000   9.636600
 42   6   6   1   F 192   1   F 192   0.236000   1.000000   0.049400   1.000000   0.029000   1.000000   9.452600
 42   6   7   1   F 192   1   F 192   0.154400   1.000000   0.033400   1.000000   0.021000   1.000000   9.297200
 42   6   8   1   L 226   1   F 192   0.103200   1.021318   0.018600   1.010753   0.013200   1.015152  10.206000
 42   7   1   1   F 192   1   F 192   0.122200   1.000000   0.028000   1.000000   0.014400   1.000000   9.234600
 42   7   2   1   F 192   1   F 192   0.163000   1.000000   0.034600   1.000000   0.024200   1.000000   9.317600
 42   7   3   1   F 192   1   F 192   0.187800   1.000000   0.041600   1.000000   0.025600   1.000000   9.364200
 42   7   4   1   F 192   1   F 192   0.212400   1.000000   0.045400   1.000000   0.027400   1.000000   9.405400
 42   7   5   1   F 192   1   F 192   0.173400   1.000000   0.034800   1.000000   0.023200   1.000000   9.335000
 42   7   6   1   F 192   1   F 192   0.137200   1.000000   0.027200   1.000000   0.018200   1.000000   9.267600
 42   7   7   1   F 192   1   F 192   0.120400   1.000000   0.024200   1.000000   0.015200   1.000000   9.234000
 42   7   8   1   a 100   1   a 139   0.049000   0.926531   0.009800   0.938776   0.005800   1.000000   6.086400
 42   8   2   1   a 100   1   a 122   0.043000   0.967442   0.008200   1.000000   0.005200   1.000000   6.081600
 42   8   3   1   b 164   1   b 181   0.081800   0.997555   0.014800   1.000000   0.010600   1.000000   8.158000
 42   8   4   1   b 164   1   b 192   0.090200   0.980044   0.017600   0.988636   0.013200   1.000000   8.173200
 42   8   5   1   b 164   1   b 192   0.093400   0.987152   0.017600   0.977273   0.012600   1.000000   8.178400
 42   8   6   1   b 164   1   b 179   0.075800   1.000000   0.015600   1.000000   0.009400   1.000000   8.147800
 42   8   7   1   a 100   1   a 123   0.049000   0.991837   0.010600   1.000000   0.006000   1.000000   6.096200
 42  15   0   9   a 276   2   F 270   1.084400   1.000000   0.368000   1.000000   0.000000   0.000000  15.027000
 42  15   1   9   f 280   2   F 272   1.098200   1.000000   0.382200   1.000000   0.000000   0.000000  15.053000
 42  15   2   9   B 284   2   F 278   1.223800   1.000000   0.376000   1.000000   0.000000   0.000000  15.288600
 42  15   3   9   A 284   2   F 278   1.206600   1.000000   0.369800   1.000000   0.000000   0.000000  15.255600
 42  15   4   9   f 280   2   F 272   1.059400   1.000000   0.321800   1.000000   0.000000   0.000000  14.984800
 42  15   5   9   b 276   2   F 270   1.044200   1.000000   0.323000   1.000000   0.000000   0.000000  14.960600
 42  15   6   9   a 276   2   F 270   1.054200   1.000000   0.350600   1.000000   0.000000   0.000000  14.964400
 42  15   7   9   f 280   2   F 272   1.075800   1.000000   0.337800   1.000000   0.000000   0.000000  15.014000
 42  15   8   9   B 284   2   F 278   1.230400   1.000000   0.390800   1.000000   0.000000   0.000000  15.292400
 42  15   9   9   A 284   2   F 278   1.228600   1.000000   0.389400   1.000000   0.000000   0.000000  15.286600
 42  15  10   9   f 280   2   F 272   1.076200   1.000000   0.355400   1.000000   0.000000   0.000000  15.007800
 42  15  11   9   b 276   2   F 270   1.075400   1.000000   0.363200   1.000000   0.000000   0.000000  15.010400
 43   0   3   1   F 192   1   F 192   3.616600   1.000000   0.693800   1.000000   0.857200   1.000000  14.982400
 43   0   4   1   F 192   1   F 192   0.568800   1.000000   0.114200   1.000000   0.092600   1.000000  10.063200
 43   0   5   1   F 192   1   F 192   0.186800   1.000000   0.042200   1.000000   0.027000   1.000000   9.353000
 43   0   6   1   F 192   1   F 192   0.098400   1.000000   0.016800   1.000000   0.010000   1.000000   9.191600
 43   1   3   1   b 164   1   b 170   5.896800   0.998542   0.549400   1.000000   1.194800   1.000000  17.046200
 43   1   4   1   F 192   1   F 192   0.935400   1.000000   0.193200   1.000000   0.189800   1.000000  10.703000
 43   1   5   1   F 192   1   F 192   0.279800   1.000000   0.056600   1.000000   0.038600   1.000000   9.532600
 43   1   6   1   F 192   1   F 192   0.137400   1.000000   0.026400   1.000000   0.016600   1.000000   9.267200
 43   1   7   1   a 100   1   a 122   0.039800   0.959799   0.007600   0.973684   0.006600   0.939394   6.075200
 43   2   3   1   b 164   1   b 170   5.918800   0.998547   0.568600   1.000000   1.213200   1.000000  17.124800
 43   2   4   1   F 192   1   F 192   1.142000   1.000000   0.242600   1.000000   0.257200   1.000000  11.044000
 43   2   5   1   F 192   1   F 192   0.342400   1.000000   0.074800   1.000000   0.044400   1.000000   9.653600
 43   2   6   1   F 192   1   F 192   0.142000   1.000000   0.026800   1.000000   0.017600   1.000000   9.277000
 43   2   7   1   b 164   1   b 181   0.079600   0.992462   0.018200   1.000000   0.008000   1.000000   8.153400
 43   3   0   1   a 100   1   a 139   3.119800   0.704981   0.548000   0.792336   0.659600   0.775622   9.622400
 43   3   2   1   a 100   1   a 137   3.096600   0.708971   0.538800   0.797327   0.654800   0.781002   9.593800
 43   3   3   1   F 192   1   F 192   3.615400   1.000000   0.682000   1.000000   0.867000   1.000000  14.961800
 43   3   4   1   F 192   1   F 192   0.942200   1.000000   0.194800   1.000000   0.194000   1.000000  10.706000
 43   3   5   1   F 192   1   F 192   0.356000   1.000000   0.077200   1.000000   0.051600   1.000000   9.675000
 43   3   6   1   F 192   1   F 192   0.163000   1.000000   0.033400   1.000000   0.022400   1.000000   9.318600
 43   3   7   1   b 164   1   b 192   0.088400   0.988688   0.019000   0.978947   0.008600   1.000000   8.167600
 43   4   0   1   F 192   1   F 192   1.114600   1.000000   0.229800   1.000000   0.242000   1.000000  10.999400
 43   4   1   1   F 192   1   F 192   1.971800   1.000000   0.388600   1.000000   0.471600   1.000000  12.395400
 43   4   2   1   F 192   1   F 192   1.891000   1.000000   0.387200   1.000000   0.438800   1.000000  12.277600
 43   4   3   1   F 192   1   F 192   1.142800   1.000000   0.232400   1.000000   0.251400   1.000000  11.056200
 43   4   4   1   F 192   1   F 192   0.563000   1.000000   0.121200   1.000000   0.090200   1.000000  10.049600
 43   4   5   1   F 192   1   F 192   0.290400   1.000000   0.055600   1.000000   0.040600   1.000000   9.555600
 43   4   6   1   F 192   1   F 192   0.158000   1.000000   0.031000   1.000000   0.016800   1.000000   9.302600
 43   4   7   1   b 164   1   b 192   0.078800   0.982234   0.014400   0.986111   0.013600   1.000000   8.150200
 43   5   0   1   F 192   1   F 192   0.323400   1.000000   0.064200   1.000000   0.045800   1.000000   9.614400
 43   5   1   1   F 192   1   F 192   0.428400   1.000000   0.094600   1.000000   0.069000   1.000000   9.810000
 43   5   2   1   F 192   1   F 192   0.497400   1.000000   0.104800   1.000000   0.072600   1.000000   9.928000
 43   5   3   1   F 192   1   F 192   0.419200   1.000000   0.088400   1.000000   0.059400   1.000000   9.793600
 43   5   4   1   F 192   1   F 192   0.319800   1.000000   0.071200   1.000000   0.047800   1.000000   9.611000
 43   5   5   1   F 192   1   F 192   0.207200   1.000000   0.042200   1.000000   0.025600   1.000000   9.398800
 43   5   6   1   F 192   1   F 192   0.131400   1.000000   0.028000   1.000000   0.015200   1.000000   9.250600
 43   5   7   1   b 164   1   b 179   0.072400   1.000000   0.013200   1.000000   0.009800   1.000000   8.142800
 43   6   0   1   F 192   1   F 192   0.134800   1.000000   0.025200   1.000000   0.016400   1.000000   9.260200
 43   6   1   1   F 192   1   F 192   0.177800   1.000000   0.034000   1.000000   0.024600   1.000000   9.344000
 43   6   2   1   F 192   1   F 192   0.216000   1.000000   0.048800   1.000000   0.026200   1.000000   9.411800
 43   6   3   1   F 192   1   F 192   0.206800   1.000000   0.039400   1.000000   0.031000   1.000000   9.396600
 43   6   4   1   F 192   1   F 192   0.174800   1.000000   0.036200   1.000000   0.021000   1.000000   9.339800
 43   6   5   1   F 192   1   F 192   0.140200   1.000000   0.027000   1.000000   0.017800   1.000000   9.271400
 43   6   6   1   F 192   1   F 192   0.105600   1.000000   0.021600   1.000000   0.012000   1.000000   9.203400
 43   6   7   1   a 100   1   a 123   0.041400   0.961353   0.006600   0.969697   0.005000   1.000000   6.075800
 43   7   0   1   a 100   1   a 138   0.042600   0.943662   0.006800   0.911765   0.007400   0.972973   6.080000
 43   7   1   1   L 226   1   F 192   0.083800   1.023866   0.017200   1.000000   0.007400   1.000000  10.168200
 43   7   2   1   F 192   1   F 192   0.106200   1.000000   0.023400   1.000000   0.013000   1.000000   9.205800
 43   7   3   1   L 226   1   F 192   0.110000   1.040000   0.023800   1.042017   0.012000   1.016667  10.220000
 43   7   4   1   L 226   1   F 192   0.102000   1.015686   0.022400   1.008929   0.011600   1.000000  10.197600
 43   7   5   1   L 226   1   F 192   0.089200   1.013453   0.019000   1.010526   0.011400   1.000000  10.173400
 43   7   6   1   a 100   1   a 139   0.034800   0.908046   0.006400   0.937500   0.005000   0.960000   6.062800
 43  15   0   9   a 276   2   F 270   0.569000   1.000000   0.268800   1.000000   0.000000   0.000000  14.083600
 43  15   1   9   f 280   2   F 272   0.580000   1.000000   0.281000   1.000000   0.000000   0.000000  14.107600
 43  15   2   9   B 284   2   F 278   0.616000   1.000000   0.282200   1.000000   0.000000   0.000000  14.169000
 43  15   3   9   A 284   2   F 278   0.614400   1.000000   0.285800   1.000000   0.000000   0.000000  14.167600
 43  15   4   9   f 280   2   F 272   0.577200   1.000000   0.270800   1.000000   0.000000   0.000000  14.097600
 43  15   5   9   b 276   2   F 270   0.553800   1.000000   0.255000   1.000000   0.000000   0.000000  14.056600
 43  15   6   9   a 276   2   F 270   0.558400   1.000000   0.267200   1.000000   0.000000   0.000000  14.067200
 43  15   7   9   f 280   2   F 272   0.572200   1.000000   0.275600   1.000000   0.000000   0.000000  14.088600
 43  15   8   9   B 284   2   F 278   0.671000   1.000000   0.326600   1.000000   0.000000   0.000000  14.272000
 43  15   9   9   A 284   2   F 278   0.633000   1.000000   0.291400   1.000000   0.000000   0.000000  14.198000
 43  15  10   9   f 280   2   F 272   0.592400   1.000000   0.281800   1.000000   0.000000   0.000000  14.126400
 43  15  11   9   b 276   2   F 270   0.584400   1.000000   0.283000   1.000000   0.000000   0.000000  14.107800
 44   1   4   1   a 100   1   a 139   2.935800   0.702977   0.502000   0.807570   0.636800   0.783606   9.436400
 44   1   5   1   F 192   1   F 192   1.070400   1.000000   0.222000   1.000000   0.230800   1.000000  10.931800
 44   1   6   1   F 192   1   F 192   0.269200   1.000000   0.056600   1.000000   0.038600   1.000000   9.514000
 44   1   7   1   a 100   1   a 145   0.069200   0.913295   0.016200   0.962963   0.007800   0.923077   6.125400
 44   2   5   1   F 192   1   F 192   1.808800   1.000000   0.349400   1.000000   0.435000   1.000000  12.137400
 44   2   6   1   F 192   1   F 192   0.396000   1.000000   0.084400   1.000000   0.058200   1.000000   9.751000
 44   2   7   1   F 192   1   F 192   0.148800   1.000000   0.028600   1.000000   0.020600   1.000000   9.291200
 44   3   4   1   a 100   1   a 137   2.957400   0.708731   0.513400   0.796260   0.639800   0.766802   9.472600
 44   3   5   1   F 192   1   F 192   1.772600   1.000000   0.350000   1.000000   0.421000   1.000000  12.079200
 44   3   6   1   F 192   1   F 192   0.442000   1.000000   0.093400   1.000000   0.072600   1.000000   9.833000
 44   3   7   1   L 226   1   F 192   0.168000   1.027381   0.036600   1.021858   0.020400   1.000000  10.327400
 44   4   1   1   F 192   1   F 192   3.492600   1.000000   0.668400   1.000000   0.831800   1.000000  14.782200
 44   4   2   1   b 164   1   b 170   5.689800   0.999121   0.554400   1.000000   1.190200   1.000000  16.835800
 44   4   3   1   b 164   1   b 170   5.634000   0.999113   0.553400   1.000000   1.173400   1.000000  16.762600
 44   4   4   1   F 192   1   F 192   3.422400   1.000000   0.645600   1.000000   0.820000   1.000000  14.678200
 44   4   5   1   F 192   1   F 192   1.045800   1.000000   0.218600   1.000000   0.217000   1.000000  10.886400
 44   4   6   1   F 192   1   F 192   0.391200   1.000000   0.086000   1.000000   0.061600   1.000000   9.745800
 44   4   7   1   L 226   1   F 192   0.171600   1.032634   0.037200   1.021505   0.019200   1.010417  10.337400
