 l  u  v  type  shape  cells  cmssw_type  cmssw_shape  cmssw_cells  <nHitsTotal>  corrFactorTotal  <nHistsToA>  corrFactorToA  <nHitsBXM1>  corrFactorBXM1  <n32bWords>
 34   5  11   1   F 192   1   F 192   0.344000   1.000000   0.080200   1.000000   0.048200   1.000000   9.632200
 34   5  12   1   L 226   1   F 192   0.241200   1.064677   0.055200   1.039855   0.030400   1.039474  10.474000
 34   6   1   1   F 192   1   F 192   3.182400   1.000000   0.338800   1.000000   0.662800   1.000000  14.413400
 34   6   2   1   F 192   1   F 192   4.516000   1.000000   0.488200   1.000000   0.906400   1.000000  16.423200
 34   6   3   1   F 192   1   F 192   5.458000   1.000000   0.540400   1.000000   1.047000   1.000000  17.796600
 34   6   4   1   F 192   1   F 192   5.549200   1.000000   0.548400   1.000000   1.054200   1.000000  17.923000
 34   6   5   1   F 192   1   F 192   4.490000   1.000000   0.457000   1.000000   0.892800   1.000000  16.411400
 34   6   6   1   F 192   1   F 192   3.313400   1.000000   0.370200   1.000000   0.697000   1.000000  14.586200
 34   6   7   1   F 192   1   F 192   1.996800   1.000000   0.418200   1.000000   0.407200   1.000000  12.435800
 34   6   8   1   F 192   1   F 192   1.179600   1.000000   0.270400   1.000000   0.158800   1.000000  11.105000
 34   6   9   1   F 192   1   F 192   0.786000   1.000000   0.183400   1.000000   0.121200   1.000000  10.420800
 34   6  10   1   F 192   1   F 192   0.526200   1.000000   0.130600   1.000000   0.068200   1.000000   9.962000
 34   6  11   1   F 192   1   F 192   0.310200   1.000000   0.074000   1.000000   0.041200   1.000000   9.575800
 34   6  12   1   d 100   1   F  92   0.116600   1.008576   0.026400   1.007576   0.014200   1.000000   6.219000
 34   7   1   1   F 192   1   F 192   1.335400   1.000000   0.303200   1.000000   0.199600   1.000000  11.362400
 34   7   2   1   F 192   1   F 192   1.942400   1.000000   0.418000   1.000000   0.374200   1.000000  12.305200
 34   7   3   1   F 192   1   F 192   2.417200   1.000000   0.284400   1.000000   0.531600   1.000000  13.171800
 34   7   4   1   F 192   1   F 192   2.607000   1.000000   0.302200   1.000000   0.590800   1.000000  13.473200
 34   7   5   1   F 192   1   F 192   2.418600   1.000000   0.279800   1.000000   0.523400   1.000000  13.162600
 34   7   6   1   F 192   1   F 192   1.785600   1.000000   0.370400   1.000000   0.350000   1.000000  12.086400
 34   7   7   1   F 192   1   F 192   1.309200   1.000000   0.286400   1.000000   0.210800   1.000000  11.307000
 34   7   8   1   F 192   1   F 192   0.948800   1.000000   0.210200   1.000000   0.131800   1.000000  10.706400
 34   7   9   1   F 192   1   F 192   0.676200   1.000000   0.155400   1.000000   0.100800   1.000000  10.230800
 34   7  10   1   F 192   1   F 192   0.464000   1.000000   0.121200   1.000000   0.055600   1.000000   9.853400
 34   7  11   1   F 192   1   F 192   0.307800   1.000000   0.066800   1.000000   0.043400   1.000000   9.571800
 34   7  12   1   L 226   1   F 192   0.239000   1.057741   0.053800   1.063197   0.031800   1.012579  10.462000
 34   8   1   1   F 192   1   F 192   0.743400   1.000000   0.166000   1.000000   0.109000   1.000000  10.358000
 34   8   2   1   F 192   1   F 192   0.943200   1.000000   0.206800   1.000000   0.144600   1.000000  10.694800
 34   8   3   1   F 192   1   F 192   1.093200   1.000000   0.239400   1.000000   0.159000   1.000000  10.957600
 34   8   4   1   F 192   1   F 192   1.145800   1.000000   0.266600   1.000000   0.164600   1.000000  11.035400
 34   8   5   1   F 192   1   F 192   1.175400   1.000000   0.261200   1.000000   0.172800   1.000000  11.097400
 34   8   6   1   F 192   1   F 192   1.112200   1.000000   0.260600   1.000000   0.144400   1.000000  10.970600
 34   8   7   1   F 192   1   F 192   0.928200   1.000000   0.204400   1.000000   0.126400   1.000000  10.671800
 34   8   8   1   F 192   1   F 192   0.730200   1.000000   0.163800   1.000000   0.095600   1.000000  10.325000
 34   8   9   1   F 192   1   F 192   0.531000   1.000000   0.124400   1.000000   0.073400   1.000000   9.967600
 34   8  10   1   F 192   1   F 192   0.382400   1.000000   0.087800   1.000000   0.052000   1.000000   9.712600
 34   8  11   1   F 192   1   F 192   0.278600   1.000000   0.067400   1.000000   0.037800   1.000000   9.526600
 34   8  12   1   F 192   1   F 192   0.231000   1.000000   0.063000   1.000000   0.032200   1.000000   9.422000
 34   9   1   1   F 192   1   F 192   0.418000   1.000000   0.095800   1.000000   0.048400   1.000000   9.774000
 34   9   2   1   F 192   1   F 192   0.531200   1.000000   0.119400   1.000000   0.070000   1.000000   9.969200
 34   9   3   1   F 192   1   F 192   0.616400   1.000000   0.133800   1.000000   0.092800   1.000000  10.133200
 34   9   4   1   F 192   1   F 192   0.741000   1.000000   0.168400   1.000000   0.109000   1.000000  10.351000
 34   9   5   1   F 192   1   F 192   0.741200   1.000000   0.161000   1.000000   0.103800   1.000000  10.364200
 34   9   6   1   F 192   1   F 192   0.710600   1.000000   0.159400   1.000000   0.104200   1.000000  10.297800
 34   9   7   1   F 192   1   F 192   0.664200   1.000000   0.159200   1.000000   0.084400   1.000000  10.179400
 34   9   8   1   F 192   1   F 192   0.537200   1.000000   0.123200   1.000000   0.071000   1.000000   9.984800
 34   9   9   1   F 192   1   F 192   0.425600   1.000000   0.095000   1.000000   0.055200   1.000000   9.790000
 34   9  10   1   F 192   1   F 192   0.329400   1.000000   0.075600   1.000000   0.034800   1.000000   9.607200
 34   9  11   1   F 192   1   F 192   0.255400   1.000000   0.057000   1.000000   0.033800   1.000000   9.478800
 34   9  12   1   b 164   1   a 158   0.177200   1.000000   0.047000   1.000000   0.022600   1.000000   8.336600
 34  10   1   1   b 164   1   F 164   0.237400   1.000000   0.055200   1.000000   0.030800   1.000000   8.441200
 34  10   2   1   F 192   1   F 192   0.323600   1.000000   0.076400   1.000000   0.038600   1.000000   9.603400
 34  10   3   1   F 192   1   F 192   0.393800   1.000000   0.088800   1.000000   0.051600   1.000000   9.737800
 34  10   4   1   F 192   1   F 192   0.406800   1.000000   0.094000   1.000000   0.050400   1.000000   9.749000
 34  10   5   1   F 192   1   F 192   0.437400   1.000000   0.097200   1.000000   0.056200   1.000000   9.817200
 34  10   6   1   F 192   1   F 192   0.449000   1.000000   0.113000   1.000000   0.055200   1.000000   9.825200
 34  10   7   1   F 192   1   F 192   0.421000   1.000000   0.104200   1.000000   0.055200   1.000000   9.768600
 34  10   8   1   F 192   1   F 192   0.400800   1.000000   0.095600   1.000000   0.050200   1.000000   9.743600
 34  10   9   1   F 192   1   F 192   0.318800   1.000000   0.074600   1.000000   0.036200   1.000000   9.597600
 34  10  10   1   b 164   1   F 164   0.225200   1.000000   0.055400   1.000000   0.027400   1.000000   8.418400
 34  10  11   1   a 100   1   F  92   0.120200   1.011647   0.032400   1.000000   0.013400   1.000000   6.219000
 34  10  12   1   a   0   0   ?   1   0.066800   0.000000   0.017400   0.000000   0.007400   0.000000   6.000000
 34  11   2   1   F 192   1   d 192   0.211400   1.000000   0.053600   1.000000   0.025400   1.000000   9.400000
 34  11   3   1   L 226   1   F 192   0.225000   1.052444   0.054200   1.029520   0.033800   1.041420  10.448400
 34  11   4   1   F 192   1   F 192   0.262400   1.000000   0.057400   1.000000   0.038200   1.000000   9.496000
 34  11   5   1   F 192   1   F 192   0.278200   1.000000   0.068200   1.000000   0.033400   1.000000   9.516600
 34  11   6   1   F 192   1   F 192   0.289200   1.000000   0.072600   1.000000   0.038200   1.000000   9.541000
 34  11   7   1   F 192   1   F 192   0.292600   1.000000   0.064200   1.000000   0.039600   1.000000   9.547200
 34  11   8   1   F 192   1   F 192   0.271400   1.000000   0.063200   1.000000   0.033800   1.000000   9.500400
 34  11   9   1   L 226   1   F 192   0.269400   1.067558   0.071400   1.053221   0.034400   1.017442  10.530400
 34  11  10   1   F 192   1   d 192   0.232000   1.000000   0.053400   1.000000   0.035000   1.000000   9.426600
 34  12   4   1   d 100   1   a  97   0.110400   1.000000   0.027000   1.000000   0.015800   1.000000   6.206000
 34  12   5   1   b 164   1   d 164   0.194200   1.000000   0.049200   1.000000   0.025800   1.000000   8.366200
 34  12   6   1   a 100   1   d  90   0.112600   1.010657   0.028200   1.007092   0.016200   1.000000   6.210200
 34  12   7   1   a 100   1   d  96   0.116800   1.000000   0.029400   1.000000   0.014600   1.000000   6.218000
 34  12   8   1   b 164   1   d 164   0.192400   1.000000   0.045200   1.000000   0.023800   1.000000   8.363200
 34  12   9   1   d 100   1   a  95   0.117000   1.000000   0.028600   1.000000   0.015000   1.000000   6.214800
 35   0   2   0   F 432   0   F 432  46.733400   1.000000   2.329800   1.000000   5.837600   1.000000  57.566800
 35   0   3   0   F 432   1   F 192  19.277400   0.808512   1.523400   0.349481   1.679600   0.855561  39.335800
 35   0   4   0   F 432   1   F 192   6.869200   0.799889   0.626400   0.244891   1.234200   0.875871  24.746200
 35   0   5   1   F 192   1   F 192   2.491000   1.000000   0.476000   1.000000   0.556600   1.000000  13.214000
 35   0   6   1   F 192   1   F 192   1.104000   1.000000   0.255600   1.000000   0.158200   1.000000  10.969600
 35   0   7   1   F 192   1   F 192   0.644800   1.000000   0.154000   1.000000   0.092200   1.000000  10.179000
 35   0   8   1   F 192   1   F 192   0.340200   1.000000   0.067600   1.000000   0.044600   1.000000   9.637000
 35   0   9   1   F 192   1   F 192   0.231200   1.000000   0.057000   1.000000   0.026800   1.000000   9.424000
 35   0  10   1   a 100   1   F 100   0.100800   1.000000   0.026800   1.000000   0.012000   1.000000   6.192200
 35   1   2   0   b 370   0   d 366  46.887600   1.010813   2.499400   1.000000   6.269800   1.000000  53.439000
 35   1   3   0   F 432   1   F 192  26.819800   0.821169   2.091600   0.383725   2.333800   0.825435  42.235800
 35   1   4   0   F 432   1   F 192   9.537200   0.799941   0.801800   0.276877   1.518800   0.862128  28.554800
 35   1   5   1   F 192   1   F 192   3.840800   1.000000   0.398600   1.000000   0.791000   1.000000  15.443400
 35   1   6   1   F 192   1   F 192   1.540400   1.000000   0.344000   1.000000   0.249800   1.000000  11.684600
 35   1   7   1   F 192   1   F 192   0.822000   1.000000   0.185200   1.000000   0.116800   1.000000  10.494800
 35   1   8   1   F 192   1   F 192   0.455600   1.000000   0.114800   1.000000   0.062800   1.000000   9.840800
 35   1   9   1   F 192   1   F 192   0.263800   1.000000   0.069000   1.000000   0.027600   1.000000   9.489400
 35   1  10   1   F 192   1   F 192   0.188000   1.000000   0.043800   1.000000   0.025200   1.000000   9.357200
 35   1  11   1   a 100   1   g  83   0.093400   1.064240   0.022800   1.026316   0.012600   1.015873   6.182600
 35   2   0   0   a 220   0   g 222  31.574800   0.999721   1.640800   1.000000   4.430000   1.000000  35.048200
 35   2   1   0   a 220   0   g 210  29.537600   1.046470   1.538600   1.000130   4.026200   1.005911  34.561600
 35   2   2   0   F 432   0   F 432  46.766200   1.000000   2.342200   1.000000   5.888400   1.000000  57.538600
 35   2   3   0   F 432   0   F 432  19.874400   1.000000   1.006600   1.000000   2.053200   1.000000  41.645600
 35   2   4   0   F 432   1   F 192  10.879400   0.801478   0.886200   0.296547   1.520200   0.859097  30.521600
 35   2   5   1   F 192   1   F 192   4.555000   1.000000   0.461200   1.000000   0.886000   1.000000  16.476800
 35   2   6   1   F 192   1   F 192   1.837800   1.000000   0.386800   1.000000   0.370600   1.000000  12.148400
 35   2   7   1   F 192   1   F 192   0.969000   1.000000   0.217000   1.000000   0.141600   1.000000  10.726800
 35   2   8   1   F 192   1   F 192   0.544000   1.000000   0.129000   1.000000   0.073200   1.000000  10.001000
 35   2   9   1   F 192   1   F 192   0.307000   1.000000   0.069200   1.000000   0.036800   1.000000   9.575800
 35   2  10   1   F 192   1   F 192   0.209400   1.000000   0.048000   1.000000   0.029000   1.000000   9.397600
 35   2  11   1   b 164   1   a 157   0.212200   1.001885   0.053000   1.003774   0.027000   1.000000   8.393800
 35   3   0   0   F 432   0   F 432  23.315800   1.000000   1.238600   1.000000   2.512000   1.000000  43.420000
 35   3   1   0   F 432   0   F 432  27.835400   1.000000   1.484000   1.000000   3.091800   1.000000  45.692400
 35   3   2   0   F 432   0   F 432  23.359800   1.000000   1.233400   1.000000   2.466800   1.000000  43.392000
 35   3   3   0   F 432   1   F 192  19.216800   0.808615   1.489200   0.352001   1.714800   0.856543  39.348400
 35   3   4   0   F 432   1   F 192   9.705400   0.800647   0.834000   0.281775   1.506600   0.859950  28.797600
 35   3   5   1   F 192   1   F 192   4.576200   1.000000   0.469800   1.000000   0.934200   1.000000  16.511400
 35   3   6   1   F 192   1   F 192   1.963200   1.000000   0.397000   1.000000   0.400600   1.000000  12.381000
 35   3   7   1   F 192   1   F 192   1.015400   1.000000   0.225200   1.000000   0.152000   1.000000  10.823600
 35   3   8   1   F 192   1   F 192   0.619000   1.000000   0.140600   1.000000   0.079600   1.000000  10.125200
 35   3   9   1   F 192   1   F 192   0.376800   1.000000   0.090600   1.000000   0.045800   1.000000   9.703400
 35   3  10   1   F 192   1   F 192   0.243200   1.000000   0.057400   1.000000   0.028200   1.000000   9.451400
 35   3  11   1   F 192   1   F 192   0.226200   1.000000   0.057600   1.000000   0.026400   1.000000   9.416400
 35   4   0   0   F 432   1   F 192  10.950400   0.800847   0.927800   0.288424   1.553000   0.857952  30.559000
 35   4   1   0   F 432   1   F 192  14.211600   0.803287   1.174600   0.321471   1.524400   0.862372  34.947400
 35   4   2   0   F 432   1   F 192  14.307200   0.802631   1.152800   0.317141   1.591000   0.855940  34.986800
 35   4   3   0   F 432   1   F 192  10.872800   0.800990   0.913400   0.291658   1.542000   0.856291  30.476000
 35   4   4   0   F 432   1   F 192   6.866400   0.799109   0.622800   0.248234   1.293200   0.875812  24.698600
 35   4   5   1   F 192   1   F 192   3.839600   1.000000   0.383600   1.000000   0.803400   1.000000  15.434200
 35   4   6   1   F 192   1   F 192   1.853600   1.000000   0.377600   1.000000   0.354000   1.000000  12.205000
 35   4   7   1   F 192   1   F 192   0.988600   1.000000   0.209600   1.000000   0.139000   1.000000  10.780400
 35   4   8   1   F 192   1   F 192   0.625000   1.000000   0.144600   1.000000   0.093400   1.000000  10.138400
 35   4   9   1   F 192   1   F 192   0.388400   1.000000   0.096000   1.000000   0.046000   1.000000   9.721800
 35   4  10   1   F 192   1   F 192   0.235800   1.000000   0.058600   1.000000   0.028600   1.000000   9.437800
 35   4  11   1   L 226   1   F 192   0.197800   1.062690   0.047400   1.050633   0.024800   1.032258  10.379000
 35   5   0   1   F 192   1   F 192   4.243400   1.000000   0.448000   1.000000   0.843000   1.000000  16.029600
 35   5   1   1   F 192   1   F 192   5.658000   1.000000   0.533200   1.000000   1.072200   1.000000  18.071000
 35   5   2   1   F 192   1   F 192   6.265200   1.000000   0.590800   1.000000   1.141400   1.000000  18.855400
 35   5   3   1   F 192   1   F 192   5.627200   1.000000   0.559200   1.000000   1.040800   1.000000  18.001400
 35   5   4   1   F 192   1   F 192   4.151000   1.000000   0.426600   1.000000   0.820600   1.000000  15.895000
 35   5   5   1   F 192   1   F 192   2.790600   1.000000   0.315200   1.000000   0.592000   1.000000  13.744000
 35   5   6   1   F 192   1   F 192   1.478000   1.000000   0.312600   1.000000   0.260000   1.000000  11.600600
 35   5   7   1   F 192   1   F 192   0.931400   1.000000   0.221400   1.000000   0.134200   1.000000  10.674400
 35   5   8   1   F 192   1   F 192   0.568800   1.000000   0.133600   1.000000   0.082600   1.000000  10.044000
 35   5   9   1   F 192   1   F 192   0.370400   1.000000   0.083200   1.000000   0.050200   1.000000   9.689800
 35   5  10   1   F 192   1   F 192   0.257200   1.000000   0.059400   1.000000   0.028600   1.000000   9.466200
 35   5  11   1   b 164   1   F 164   0.155400   1.000000   0.033000   1.000000   0.023200   1.000000   8.295800
 35   5  12   1   d 100   1   g  94   0.157800   1.002535   0.035000   1.005714   0.021200   1.000000   6.294200
 35   6   0   1   F 192   1   F 192   1.626800   1.000000   0.357800   1.000000   0.284000   1.000000  11.819800
 35   6   1   1   F 192   1   F 192   2.174600   1.000000   0.445200   1.000000   0.458800   1.000000  12.708800
 35   6   2   1   F 192   1   F 192   2.680000   1.000000   0.298800   1.000000   0.583800   1.000000  13.610200
 35   6   3   1   F 192   1   F 192   2.762600   1.000000   0.318000   1.000000   0.567800   1.000000  13.730600
 35   6   4   1   F 192   1   F 192   2.182200   1.000000   0.447200   1.000000   0.461600   1.000000  12.709000
 35   6   5   1   F 192   1   F 192   1.601400   1.000000   0.345800   1.000000   0.306200   1.000000  11.791600
 35   6   6   1   F 192   1   F 192   1.086400   1.000000   0.242400   1.000000   0.150800   1.000000  10.949400
 35   6   7   1   F 192   1   F 192   0.777600   1.000000   0.174200   1.000000   0.117400   1.000000  10.416800
 35   6   8   1   F 192   1   F 192   0.507400   1.000000   0.120600   1.000000   0.063200   1.000000   9.935400
 35   6   9   1   F 192   1   F 192   0.333200   1.000000   0.083600   1.000000   0.041800   1.000000   9.620400
 35   6  10   1   F 192   1   F 192   0.222800   1.000000   0.051600   1.000000   0.025200   1.000000   9.419400
 35   6  11   1   b 164   1   F 164   0.161200   1.000000   0.042400   1.000000   0.016200   1.000000   8.287600
 35   7   0   1   F 192   1   F 192   0.810200   1.000000   0.181600   1.000000   0.110000   1.000000  10.472800
 35   7   1   1   F 192   1   F 192   1.059400   1.000000   0.241600   1.000000   0.133200   1.000000  10.896600
 35   7   2   1   F 192   1   F 192   1.180200   1.000000   0.271000   1.000000   0.174200   1.000000  11.106800
 35   7   3   1   F 192   1   F 192   1.231600   1.000000   0.279600   1.000000   0.186800   1.000000  11.196400
 35   7   4   1   F 192   1   F 192   1.152200   1.000000   0.268200   1.000000   0.169000   1.000000  11.041400
 35   7   5   1   F 192   1   F 192   0.996800   1.000000   0.238000   1.000000   0.150200   1.000000  10.788400
 35   7   6   1   F 192   1   F 192   0.835200   1.000000   0.192800   1.000000   0.125400   1.000000  10.520800
 35   7   7   1   F 192   1   F 192   0.629400   1.000000   0.141400   1.000000   0.083000   1.000000  10.150400
 35   7   8   1   F 192   1   F 192   0.419800   1.000000   0.100200   1.000000   0.049800   1.000000   9.785000
 35   7   9   1   F 192   1   F 192   0.324400   1.000000   0.073400   1.000000   0.045400   1.000000   9.605200
 35   7  10   1   F 192   1   F 192   0.234400   1.000000   0.057000   1.000000   0.034600   1.000000   9.436600
 35   7  11   1   L 226   1   F 192   0.203600   1.064833   0.049600   1.044355   0.024800   1.016129  10.394400
 35   7  12   1   d 100   1   g  95   0.149800   1.004005   0.034200   1.011696   0.021400   1.000000   6.268600
 35   8   0   1   F 192   1   F 192   0.450800   1.000000   0.104600   1.000000   0.057200   1.000000   9.823800
 35   8   1   1   F 192   1   F 192   0.561600   1.000000   0.121600   1.000000   0.085400   1.000000  10.045800
 35   8   2   1   F 192   1   F 192   0.682600   1.000000   0.144800   1.000000   0.099600   1.000000  10.252800
 35   8   3   1   F 192   1   F 192   0.712600   1.000000   0.155200   1.000000   0.102000   1.000000  10.305000
 35   8   4   1   F 192   1   F 192   0.704600   1.000000   0.153200   1.000000   0.103800   1.000000  10.290200
 35   8   5   1   F 192   1   F 192   0.735600   1.000000   0.171400   1.000000   0.119400   1.000000  10.320400
 35   8   6   1   F 192   1   F 192   0.568800   1.000000   0.129400   1.000000   0.085800   1.000000  10.040200
 35   8   7   1   F 192   1   F 192   0.450800   1.000000   0.099600   1.000000   0.056400   1.000000   9.838800
 35   8   8   1   F 192   1   F 192   0.380000   1.000000   0.094600   1.000000   0.043800   1.000000   9.699200
 35   8   9   1   F 192   1   F 192   0.263600   1.000000   0.059400   1.000000   0.035800   1.000000   9.493600
 35   8  10   1   F 192   1   F 192   0.218600   1.000000   0.056200   1.000000   0.031200   1.000000   9.401800
 35   8  11   1   F 192   1   F 192   0.213800   1.000000   0.052600   1.000000   0.027000   1.000000   9.400800
 35   9   0   1   F 192   1   F 192   0.267000   1.000000   0.062800   1.000000   0.028600   1.000000   9.498600
 35   9   1   1   F 192   1   F 192   0.343200   1.000000   0.082600   1.000000   0.043600   1.000000   9.640600
 35   9   2   1   F 192   1   F 192   0.373400   1.000000   0.086800   1.000000   0.051600   1.000000   9.698200
 35   9   3   1   F 192   1   F 192   0.435000   1.000000   0.101400   1.000000   0.061400   1.000000   9.814800
 35   9   4   1   F 192   1   F 192   0.451600   1.000000   0.101000   1.000000   0.066200   1.000000   9.846600
 35   9   5   1   F 192   1   F 192   0.408600   1.000000   0.095000   1.000000   0.051000   1.000000   9.751800
 35   9   6   1   F 192   1   F 192   0.408800   1.000000   0.098800   1.000000   0.042800   1.000000   9.744200
 35   9   7   1   F 192   1   F 192   0.355200   1.000000   0.088600   1.000000   0.044200   1.000000   9.662000
 35   9   8   1   F 192   1   F 192   0.290000   1.000000   0.073400   1.000000   0.026800   1.000000   9.539200
 35   9   9   1   F 192   1   F 192   0.218800   1.000000   0.056600   1.000000   0.027000   1.000000   9.408600
 35   9  10   1   F 192   1   F 192   0.185200   1.000000   0.045200   1.000000   0.020400   1.000000   9.349200
 35   9  11   1   b 164   1   a 158   0.192400   1.000000   0.046600   1.000000   0.024600   1.000000   8.363400
 35  10   0   1   L 226   1   F 192   0.185800   1.058127   0.043200   1.023148   0.025800   1.023256  10.370000
 35  10   1   1   F 192   1   F 192   0.200000   1.000000   0.046400   1.000000   0.032000   1.000000   9.382200
 35  10   2   1   F 192   1   F 192   0.233800   1.000000   0.056200   1.000000   0.033200   1.000000   9.442600
 35  10   3   1   F 192   1   F 192   0.277000   1.000000   0.064800   1.000000   0.039000   1.000000   9.517200
 35  10   4   1   F 192   1   F 192   0.268000   1.000000   0.060000   1.000000   0.038000   1.000000   9.506400
 35  10   5   1   F 192   1   F 192   0.279400   1.000000   0.063600   1.000000   0.036200   1.000000   9.521800
 35  10   6   1   F 192   1   F 192   0.287200   1.000000   0.063000   1.000000   0.039000   1.000000   9.523600
 35  10   7   1   F 192   1   F 192   0.249800   1.000000   0.062800   1.000000   0.029400   1.000000   9.467800
 35  10   8   1   F 192   1   F 192   0.227000   1.000000   0.054600   1.000000   0.024000   1.000000   9.418000
 35  10   9   1   L 226   1   F 192   0.182200   1.066959   0.046000   1.043478   0.022800   1.000000  10.364800
 35  10  10   1   a 100   1   F  92   0.102800   1.007782   0.022600   1.008850   0.015200   1.000000   6.193200
 35  10  11   1   a 100   1   g  85   0.102800   1.058366   0.026600   1.052632   0.014400   1.027778   6.195600
 35  11   1   1   F 192   1   a 180   0.232600   1.005159   0.061000   1.000000   0.030600   1.000000   9.438800
 35  11   2   1   L 226   1   F 192   0.176200   1.062429   0.044200   1.036199   0.021000   1.028571  10.354200
 35  11   3   1   F 192   1   F 192   0.184400   1.000000   0.045000   1.000000   0.024400   1.000000   9.340400
 35  11   4   1   L 226   1   F 192   0.182800   1.053611   0.046800   1.038462   0.023800   1.016807  10.354200
 35  11   5   1   b 164   1   F 164   0.158400   1.000000   0.033800   1.000000   0.021400   1.000000   8.301600
 35  11   6   1   L 226   1   F 192   0.193600   1.069215   0.043400   1.023041   0.022000   1.054545  10.386000
 35  11   7   1   F 192   1   F 192   0.190400   1.000000   0.047000   1.000000   0.022600   1.000000   9.358000
 35  11   8   1   L 226   1   F 192   0.189600   1.052743   0.049000   1.032653   0.025000   1.032000  10.378200
 35  11   9   1   F 192   1   a 180   0.228400   1.005254   0.052800   1.007576   0.028400   1.000000   9.427800
 35  12   3   1   a 100   1   g  87   0.129600   1.024691   0.031800   1.000000   0.014600   1.000000   6.243400
 35  12   4   1   b 164   1   g 145   0.181800   1.018702   0.044600   1.004484   0.022000   1.009091   8.350800
 35  12   7   1   b 164   1   g 147   0.193000   1.010363   0.042600   1.000000   0.027200   1.000000   8.368600
 36   1   3   0   a 220   0   g 222  29.072200   0.999849   1.516000   1.000000   3.899200   1.000000  33.550600
 36   1   4   0   F 432   1   F 192  28.266200   0.812822   2.238800   0.389762   2.552000   0.812774  42.623000
 36   1   5   0   F 432   1   F 192   9.040800   0.780727   0.773400   0.275407   1.438000   0.860083  27.566000
 36   1   6   1   F 192   1   F 192   3.434000   1.000000   0.349800   1.000000   0.703200   1.000000  14.823600
 36   1   7   1   F 192   1   F 192   1.324000   1.000000   0.293400   1.000000   0.211400   1.000000  11.342200
 36   1   8   1   F 192   1   F 192   0.696200   1.000000   0.153800   1.000000   0.102400   1.000000  10.272200
 36   1   9   1   F 192   1   F 192   0.379200   1.000000   0.094000   1.000000   0.045600   1.000000   9.704400
 36   1  10   1   F 192   1   F 192   0.233600   1.000000   0.055200   1.000000   0.028000   1.000000   9.445000
 36   1  11   1   F 192   1   F 192   0.146200   1.000000   0.039000   1.000000   0.015800   1.000000   9.278800
 36   1  12   1   a 100   1   a  99   0.109800   1.000000   0.024800   1.000000   0.013600   1.000000   6.209400
 36   2   3   0   a 220   0   g 210  27.593800   1.046416   1.448600   1.000276   3.673400   1.003212  33.376400
 36   2   4   0   F 432   0   F 432  25.092600   1.000000   1.354000   1.000000   2.755000   1.000000  44.322200
 36   2   5   0   F 432   1   F 192  11.987000   0.784433   1.004000   0.304382   1.532000   0.854961  31.722600
 36   2   6   1   F 192   1   F 192   4.493000   1.000000   0.459000   1.000000   0.880200   1.000000  16.421800
 36   2   7   1   F 192   1   F 192   1.761600   1.000000   0.371400   1.000000   0.339200   1.000000  12.053600
 36   2   8   1   F 192   1   F 192   0.854600   1.000000   0.194200   1.000000   0.118600   1.000000  10.538200
 36   2   9   1   F 192   1   F 192   0.501800   1.000000   0.111400   1.000000   0.061200   1.000000   9.921800
 36   2  10   1   F 192   1   F 192   0.274200   1.000000   0.066600   1.000000   0.034000   1.000000   9.511200
 36   2  11   1   F 192   1   F 192   0.164800   1.000000   0.039800   1.000000   0.022000   1.000000   9.315600
 36   2  12   1   L 226   1   F 192   0.185400   1.075512   0.045200   1.048673   0.026200   1.038168  10.373600
 36   3   1   0   F 432   0   F 432  42.990600   1.000000   2.183000   1.000000   5.360000   1.000000  55.307800
 36   3   2   0   b 370   0   d 366  43.156200   1.008467   2.264000   1.000000   5.746200   1.000000  51.276200
 36   3   3   0   F 432   0   F 432  42.919400   1.000000   2.136200   1.000000   5.317600   1.000000  55.291400
 36   3   4   0   F 432   1   F 192  27.855200   0.811891   2.195000   0.390888   2.506400   0.812959  42.463200
 36   3   5   0   F 432   1   F 192  12.046000   0.784775   1.028000   0.307782   1.570800   0.854851  31.765600
 36   3   6   1   F 192   1   F 192   5.040000   1.000000   0.475200   1.000000   0.968600   1.000000  17.271600
 36   3   7   1   F 192   1   F 192   2.109600   1.000000   0.445600   1.000000   0.444000   1.000000  12.567600
 36   3   8   1   F 192   1   F 192   1.002800   1.000000   0.230400   1.000000   0.141200   1.000000  10.790200
 36   3   9   1   F 192   1   F 192   0.582800   1.000000   0.132600   1.000000   0.076800   1.000000  10.064600
 36   3  10   1   F 192   1   F 192   0.325400   1.000000   0.070000   1.000000   0.047000   1.000000   9.613400
 36   3  11   1   F 192   1   F 192   0.202800   1.000000   0.050200   1.000000   0.024800   1.000000   9.384800
 36   3  12   1   F 192   1   F 192   0.172600   1.000000   0.040200   1.000000   0.018600   1.000000   9.323200
 36   3  13   1   a 100   1   a  92   0.125800   1.011129   0.025200   1.000000   0.016600   1.000000   6.229000
 36   4   1   0   F 432   1   F 192  16.514800   0.791823   1.329200   0.339753   1.644600   0.848717  37.103200
 36   4   2   0   F 432   1   F 192  23.303200   0.803933   1.817400   0.371300   2.029400   0.833547  41.034600
 36   4   3   0   F 432   1   F 192  23.245600   0.804178   1.791000   0.373088   2.027600   0.829651  41.022800
 36   4   4   0   F 432   1   F 192  16.357400   0.791556   1.302800   0.336045   1.635200   0.848704  36.964400
 36   4   5   0   F 432   1   F 192   9.042200   0.780009   0.782000   0.276215   1.451000   0.862853  27.521600
 36   4   6   1   F 192   1   F 192   4.537800   1.000000   0.462800   1.000000   0.900000   1.000000  16.492000
